x, u_gen, u_spec
0.281328, 0.658677, 0.658677
0.281428, 0.658637, 0.658637
0.281528, 0.658597, 0.658597
0.281628, 0.658557, 0.658557
0.281728, 0.658516, 0.658516
0.281828, 0.658476, 0.658476
0.281928, 0.658436, 0.658436
0.282028, 0.658395, 0.658395
0.282128, 0.658355, 0.658355
0.282228, 0.658314, 0.658314
0.282328, 0.658274, 0.658274
0.282428, 0.658233, 0.658233
0.282528, 0.658193, 0.658193
0.282628, 0.658152, 0.658152
0.282728, 0.658111, 0.658111
0.282828, 0.658070, 0.658070
0.282928, 0.658029, 0.658029
0.283028, 0.657988, 0.657988
0.283128, 0.657947, 0.657947
0.283228, 0.657906, 0.657906
0.283328, 0.657865, 0.657865
0.283428, 0.657824, 0.657824
0.283528, 0.657783, 0.657783
0.283628, 0.657741, 0.657741
0.283728, 0.657700, 0.657700
0.283828, 0.657658, 0.657658
0.283928, 0.657617, 0.657617
0.284028, 0.657575, 0.657575
0.284128, 0.657534, 0.657534
0.284228, 0.657492, 0.657492
0.284328, 0.657450, 0.657450
0.284428, 0.657409, 0.657409
0.284528, 0.657367, 0.657367
0.284628, 0.657325, 0.657325
0.284728, 0.657283, 0.657283
0.284828, 0.657241, 0.657241
0.284928, 0.657199, 0.657199
0.285029, 0.657157, 0.657157
0.285129, 0.657114, 0.657114
0.285229, 0.657072, 0.657072
0.285329, 0.657030, 0.657030
0.285429, 0.656987, 0.656987
0.285529, 0.656945, 0.656945
0.285629, 0.656902, 0.656902
0.285729, 0.656860, 0.656860
0.285829, 0.656817, 0.656817
0.285929, 0.656775, 0.656775
0.286029, 0.656732, 0.656732
0.286129, 0.656689, 0.656689
0.286229, 0.656646, 0.656646
0.286329, 0.656603, 0.656603
0.286429, 0.656560, 0.656560
0.286529, 0.656517, 0.656517
0.286629, 0.656474, 0.656474
0.286729, 0.656431, 0.656431
0.286829, 0.656388, 0.656388
0.286929, 0.656345, 0.656345
0.287029, 0.656302, 0.656302
0.287129, 0.656258, 0.656258
0.287229, 0.656215, 0.656215
0.287329, 0.656171, 0.656171
0.287429, 0.656128, 0.656128
0.287529, 0.656084, 0.656084
0.287629, 0.656041, 0.656041
0.287729, 0.655997, 0.655997
0.287829, 0.655953, 0.655953
0.287929, 0.655909, 0.655909
0.288029, 0.655866, 0.655866
0.288129, 0.655822, 0.655822
0.288229, 0.655778, 0.655778
0.288329, 0.655734, 0.655734
0.288429, 0.655690, 0.655690
0.288529, 0.655646, 0.655646
0.288629, 0.655601, 0.655601
0.288729, 0.655557, 0.655557
0.288829, 0.655513, 0.655513
0.288929, 0.655468, 0.655468
0.289029, 0.655424, 0.655424
0.289129, 0.655380, 0.655380
0.289229, 0.655335, 0.655335
0.289329, 0.655290, 0.655290
0.289429, 0.655246, 0.655246
0.289529, 0.655201, 0.655201
0.289629, 0.655156, 0.655156
0.289729, 0.655112, 0.655112
0.289829, 0.655067, 0.655067
0.289929, 0.655022, 0.655022
0.290029, 0.654977, 0.654977
0.290129, 0.654932, 0.654932
0.290229, 0.654887, 0.654887
0.290329, 0.654842, 0.654842
0.290429, 0.654796, 0.654796
0.290529, 0.654751, 0.654751
0.290629, 0.654706, 0.654706
0.290729, 0.654661, 0.654661
0.290829, 0.654615, 0.654615
0.290929, 0.654570, 0.654570
0.291029, 0.654524, 0.654524
0.291129, 0.654479, 0.654479
0.291229, 0.654433, 0.654433
0.291329, 0.654387, 0.654387
0.291429, 0.654342, 0.654342
0.291529, 0.654296, 0.654296
0.291629, 0.654250, 0.654250
0.291729, 0.654204, 0.654204
0.291829, 0.654158, 0.654158
0.291929, 0.654112, 0.654112
0.292029, 0.654066, 0.654066
0.292129, 0.654020, 0.654020
0.292229, 0.653974, 0.653974
0.292329, 0.653928, 0.653928
0.292429, 0.653881, 0.653881
0.292529, 0.653835, 0.653835
0.292629, 0.653789, 0.653789
0.292729, 0.653742, 0.653742
0.292829, 0.653696, 0.653696
0.292929, 0.653649, 0.653649
0.293029, 0.653603, 0.653603
0.293129, 0.653556, 0.653556
0.293229, 0.653509, 0.653509
0.293329, 0.653462, 0.653462
0.293429, 0.653416, 0.653416
0.293529, 0.653369, 0.653369
0.293629, 0.653322, 0.653322
0.293729, 0.653275, 0.653275
0.293829, 0.653228, 0.653228
0.293929, 0.653181, 0.653181
0.294029, 0.653134, 0.653134
0.294129, 0.653087, 0.653087
0.294229, 0.653039, 0.653039
0.294329, 0.652992, 0.652992
0.294429, 0.652945, 0.652945
0.294529, 0.652897, 0.652897
0.294629, 0.652850, 0.652850
0.294729, 0.652802, 0.652802
0.294829, 0.652755, 0.652755
0.294929, 0.652707, 0.652707
0.295030, 0.652660, 0.652660
0.295130, 0.652612, 0.652612
0.295230, 0.652564, 0.652564
0.295330, 0.652516, 0.652516
0.295430, 0.652468, 0.652468
0.295530, 0.652421, 0.652421
0.295630, 0.652373, 0.652373
0.295730, 0.652325, 0.652325
0.295830, 0.652276, 0.652276
0.295930, 0.652228, 0.652228
0.296030, 0.652180, 0.652180
0.296130, 0.652132, 0.652132
0.296230, 0.652084, 0.652084
0.296330, 0.652035, 0.652035
0.296430, 0.651987, 0.651987
0.296530, 0.651939, 0.651939
0.296630, 0.651890, 0.651890
0.296730, 0.651842, 0.651842
0.296830, 0.651793, 0.651793
0.296930, 0.651744, 0.651744
0.297030, 0.651696, 0.651696
0.297130, 0.651647, 0.651647
0.297230, 0.651598, 0.651598
0.297330, 0.651549, 0.651549
0.297430, 0.651500, 0.651500
0.297530, 0.651451, 0.651451
0.297630, 0.651402, 0.651402
0.297730, 0.651353, 0.651353
0.297830, 0.651304, 0.651304
0.297930, 0.651255, 0.651255
0.298030, 0.651206, 0.651206
0.298130, 0.651157, 0.651157
0.298230, 0.651107, 0.651107
0.298330, 0.651058, 0.651058
0.298430, 0.651009, 0.651009
0.298530, 0.650959, 0.650959
0.298630, 0.650910, 0.650910
0.298730, 0.650860, 0.650860
0.298830, 0.650811, 0.650811
0.298930, 0.650761, 0.650761
0.299030, 0.650711, 0.650711
0.299130, 0.650661, 0.650661
0.299230, 0.650612, 0.650612
0.299330, 0.650562, 0.650562
0.299430, 0.650512, 0.650512
0.299530, 0.650462, 0.650462
0.299630, 0.650412, 0.650412
0.299730, 0.650362, 0.650362
0.299830, 0.650312, 0.650312
0.299930, 0.650262, 0.650262
0.300030, 0.650211, 0.650211
0.300130, 0.650161, 0.650161
0.300230, 0.650111, 0.650111
0.300330, 0.650061, 0.650061
0.300430, 0.650010, 0.650010
0.300530, 0.649960, 0.649960
0.300630, 0.649909, 0.649909
0.300730, 0.649859, 0.649859
0.300830, 0.649808, 0.649808
0.300930, 0.649757, 0.649757
0.301030, 0.649707, 0.649707
0.301130, 0.649656, 0.649656
0.301230, 0.649605, 0.649605
0.301330, 0.649554, 0.649554
0.301430, 0.649503, 0.649503
0.301530, 0.649452, 0.649452
0.301630, 0.649401, 0.649401
0.301730, 0.649350, 0.649350
0.301830, 0.649299, 0.649299
0.301930, 0.649248, 0.649248
0.302030, 0.649197, 0.649197
0.302130, 0.649146, 0.649146
0.302230, 0.649094, 0.649094
0.302330, 0.649043, 0.649043
0.302430, 0.648992, 0.648992
0.302530, 0.648940, 0.648940
0.302630, 0.648889, 0.648889
0.302730, 0.648837, 0.648837
0.302830, 0.648786, 0.648786
0.302930, 0.648734, 0.648734
0.303030, 0.648682, 0.648682
0.303130, 0.648631, 0.648631
0.303230, 0.648579, 0.648579
0.303330, 0.648527, 0.648527
0.303430, 0.648475, 0.648475
0.303530, 0.648423, 0.648423
0.303630, 0.648371, 0.648371
0.303730, 0.648319, 0.648319
0.303830, 0.648267, 0.648267
0.303930, 0.648215, 0.648215
0.304030, 0.648163, 0.648163
0.304130, 0.648111, 0.648111
0.304230, 0.648059, 0.648059
0.304330, 0.648006, 0.648006
0.304430, 0.647954, 0.647954
0.304530, 0.647901, 0.647901
0.304630, 0.647849, 0.647849
0.304730, 0.647797, 0.647797
0.304830, 0.647744, 0.647744
0.304930, 0.647691, 0.647691
0.305031, 0.647639, 0.647639
0.305131, 0.647586, 0.647586
0.305231, 0.647533, 0.647533
0.305331, 0.647481, 0.647481
0.305431, 0.647428, 0.647428
0.305531, 0.647375, 0.647375
0.305631, 0.647322, 0.647322
0.305731, 0.647269, 0.647269
0.305831, 0.647216, 0.647216
0.305931, 0.647163, 0.647163
0.306031, 0.647110, 0.647110
0.306131, 0.647057, 0.647057
0.306231, 0.647004, 0.647004
0.306331, 0.646950, 0.646950
0.306431, 0.646897, 0.646897
0.306531, 0.646844, 0.646844
0.306631, 0.646790, 0.646790
0.306731, 0.646737, 0.646737
0.306831, 0.646683, 0.646683
0.306931, 0.646630, 0.646630
0.307031, 0.646576, 0.646576
0.307131, 0.646523, 0.646523
0.307231, 0.646469, 0.646469
0.307331, 0.646415, 0.646415
0.307431, 0.646362, 0.646362
0.307531, 0.646308, 0.646308
0.307631, 0.646254, 0.646254
0.307731, 0.646200, 0.646200
0.307831, 0.646146, 0.646146
0.307931, 0.646092, 0.646092
0.308031, 0.646038, 0.646038
0.308131, 0.645984, 0.645984
0.308231, 0.645930, 0.645930
0.308331, 0.645876, 0.645876
0.308431, 0.645821, 0.645821
0.308531, 0.645767, 0.645767
0.308631, 0.645713, 0.645713
0.308731, 0.645659, 0.645659
0.308831, 0.645604, 0.645604
0.308931, 0.645550, 0.645550
0.309031, 0.645495, 0.645495
0.309131, 0.645441, 0.645441
0.309231, 0.645386, 0.645386
0.309331, 0.645331, 0.645331
0.309431, 0.645277, 0.645277
0.309531, 0.645222, 0.645222
0.309631, 0.645167, 0.645167
0.309731, 0.645112, 0.645112
0.309831, 0.645058, 0.645058
0.309931, 0.645003, 0.645003
0.310031, 0.644948, 0.644948
0.310131, 0.644893, 0.644893
0.310231, 0.644838, 0.644838
0.310331, 0.644783, 0.644783
0.310431, 0.644728, 0.644728
0.310531, 0.644672, 0.644672
0.310631, 0.644617, 0.644617
0.310731, 0.644562, 0.644562
0.310831, 0.644507, 0.644507
0.310931, 0.644451, 0.644451
0.311031, 0.644396, 0.644396
0.311131, 0.644340, 0.644340
0.311231, 0.644285, 0.644285
0.311331, 0.644229, 0.644229
0.311431, 0.644174, 0.644174
0.311531, 0.644118, 0.644118
0.311631, 0.644063, 0.644063
0.311731, 0.644007, 0.644007
0.311831, 0.643951, 0.643951
0.311931, 0.643895, 0.643895
0.312031, 0.643840, 0.643840
0.312131, 0.643784, 0.643784
0.312231, 0.643728, 0.643728
0.312331, 0.643672, 0.643672
0.312431, 0.643616, 0.643616
0.312531, 0.643560, 0.643560
0.312631, 0.643504, 0.643504
0.312731, 0.643447, 0.643447
0.312831, 0.643391, 0.643391
0.312931, 0.643335, 0.643335
0.313031, 0.643279, 0.643279
0.313131, 0.643222, 0.643222
0.313231, 0.643166, 0.643166
0.313331, 0.643110, 0.643110
0.313431, 0.643053, 0.643053
0.313531, 0.642997, 0.642997
0.313631, 0.642940, 0.642940
0.313731, 0.642884, 0.642884
0.313831, 0.642827, 0.642827
0.313931, 0.642770, 0.642770
0.314031, 0.642714, 0.642714
0.314131, 0.642657, 0.642657
0.314231, 0.642600, 0.642600
0.314331, 0.642543, 0.642543
0.314431, 0.642486, 0.642486
0.314531, 0.642429, 0.642429
0.314631, 0.642372, 0.642372
0.314731, 0.642315, 0.642315
0.314831, 0.642258, 0.642258
0.314931, 0.642201, 0.642201
0.315032, 0.642144, 0.642144
0.315132, 0.642087, 0.642087
0.315232, 0.642030, 0.642030
0.315332, 0.641972, 0.641972
0.315432, 0.641915, 0.641915
0.315532, 0.641858, 0.641858
0.315632, 0.641800, 0.641800
0.315732, 0.641743, 0.641743
0.315832, 0.641685, 0.641685
0.315932, 0.641628, 0.641628
0.316032, 0.641570, 0.641570
0.316132, 0.641513, 0.641513
0.316232, 0.641455, 0.641455
0.316332, 0.641397, 0.641397
0.316432, 0.641340, 0.641340
0.316532, 0.641282, 0.641282
0.316632, 0.641224, 0.641224
0.316732, 0.641166, 0.641166
0.316832, 0.641108, 0.641108
0.316932, 0.641050, 0.641050
0.317032, 0.640992, 0.640992
0.317132, 0.640934, 0.640934
0.317232, 0.640876, 0.640876
0.317332, 0.640818, 0.640818
0.317432, 0.640760, 0.640760
0.317532, 0.640702, 0.640702
0.317632, 0.640644, 0.640644
0.317732, 0.640585, 0.640585
0.317832, 0.640527, 0.640527
0.317932, 0.640469, 0.640469
0.318032, 0.640410, 0.640410
0.318132, 0.640352, 0.640352
0.318232, 0.640293, 0.640293
0.318332, 0.640235, 0.640235
0.318432, 0.640176, 0.640176
0.318532, 0.640117, 0.640117
0.318632, 0.640059, 0.640059
0.318732, 0.640000, 0.640000
0.318832, 0.639941, 0.639941
0.318932, 0.639883, 0.639883
0.319032, 0.639824, 0.639824
0.319132, 0.639765, 0.639765
0.319232, 0.639706, 0.639706
0.319332, 0.639647, 0.639647
0.319432, 0.639588, 0.639588
0.319532, 0.639529, 0.639529
0.319632, 0.639470, 0.639470
0.319732, 0.639411, 0.639411
0.319832, 0.639352, 0.639352
0.319932, 0.639293, 0.639293
0.320032, 0.639233, 0.639233
0.320132, 0.639174, 0.639174
0.320232, 0.639115, 0.639115
0.320332, 0.639055, 0.639055
0.320432, 0.638996, 0.638996
0.320532, 0.638937, 0.638937
0.320632, 0.638877, 0.638877
0.320732, 0.638818, 0.638818
0.320832, 0.638758, 0.638758
0.320932, 0.638698, 0.638698
0.321032, 0.638639, 0.638639
0.321132, 0.638579, 0.638579
0.321232, 0.638519, 0.638519
0.321332, 0.638460, 0.638460
0.321432, 0.638400, 0.638400
0.321532, 0.638340, 0.638340
0.321632, 0.638280, 0.638280
0.321732, 0.638220, 0.638220
0.321832, 0.638160, 0.638160
0.321932, 0.638100, 0.638100
0.322032, 0.638040, 0.638040
0.322132, 0.637980, 0.637980
0.322232, 0.637920, 0.637920
0.322332, 0.637860, 0.637860
0.322432, 0.637800, 0.637800
0.322532, 0.637739, 0.637739
0.322632, 0.637679, 0.637679
0.322732, 0.637619, 0.637619
0.322832, 0.637558, 0.637558
0.322932, 0.637498, 0.637498
0.323032, 0.637438, 0.637438
0.323132, 0.637377, 0.637377
0.323232, 0.637317, 0.637317
0.323332, 0.637256, 0.637256
0.323432, 0.637195, 0.637195
0.323532, 0.637135, 0.637135
0.323632, 0.637074, 0.637074
0.323732, 0.637013, 0.637013
0.323832, 0.636953, 0.636953
0.323932, 0.636892, 0.636892
0.324032, 0.636831, 0.636831
0.324132, 0.636770, 0.636770
0.324232, 0.636709, 0.636709
0.324332, 0.636648, 0.636648
0.324432, 0.636587, 0.636587
0.324532, 0.636526, 0.636526
0.324632, 0.636465, 0.636465
0.324732, 0.636404, 0.636404
0.324832, 0.636343, 0.636343
0.324932, 0.636282, 0.636282
0.325033, 0.636221, 0.636221
0.325133, 0.636159, 0.636159
0.325233, 0.636098, 0.636098
0.325333, 0.636037, 0.636037
0.325433, 0.635975, 0.635975
0.325533, 0.635914, 0.635914
0.325633, 0.635852, 0.635852
0.325733, 0.635791, 0.635791
0.325833, 0.635729, 0.635729
0.325933, 0.635668, 0.635668
0.326033, 0.635606, 0.635606
0.326133, 0.635545, 0.635545
0.326233, 0.635483, 0.635483
0.326333, 0.635421, 0.635421
0.326433, 0.635359, 0.635359
0.326533, 0.635298, 0.635298
0.326633, 0.635236, 0.635236
0.326733, 0.635174, 0.635174
0.326833, 0.635112, 0.635112
0.326933, 0.635050, 0.635050
0.327033, 0.634988, 0.634988
0.327133, 0.634926, 0.634926
0.327233, 0.634864, 0.634864
0.327333, 0.634802, 0.634802
0.327433, 0.634740, 0.634740
0.327533, 0.634678, 0.634678
0.327633, 0.634615, 0.634615
0.327733, 0.634553, 0.634553
0.327833, 0.634491, 0.634491
0.327933, 0.634428, 0.634428
0.328033, 0.634366, 0.634366
0.328133, 0.634304, 0.634304
0.328233, 0.634241, 0.634241
0.328333, 0.634179, 0.634179
0.328433, 0.634116, 0.634116
0.328533, 0.634054, 0.634054
0.328633, 0.633991, 0.633991
0.328733, 0.633929, 0.633929
0.328833, 0.633866, 0.633866
0.328933, 0.633803, 0.633803
0.329033, 0.633740, 0.633740
0.329133, 0.633678, 0.633678
0.329233, 0.633615, 0.633615
0.329333, 0.633552, 0.633552
0.329433, 0.633489, 0.633489
0.329533, 0.633426, 0.633426
0.329633, 0.633363, 0.633363
0.329733, 0.633300, 0.633300
0.329833, 0.633237, 0.633237
0.329933, 0.633174, 0.633174
0.330033, 0.633111, 0.633111
0.330133, 0.633048, 0.633048
0.330233, 0.632985, 0.632985
0.330333, 0.632921, 0.632921
0.330433, 0.632858, 0.632858
0.330533, 0.632795, 0.632795
0.330633, 0.632731, 0.632731
0.330733, 0.632668, 0.632668
0.330833, 0.632605, 0.632605
0.330933, 0.632541, 0.632541
0.331033, 0.632478, 0.632478
0.331133, 0.632414, 0.632414
0.331233, 0.632351, 0.632351
0.331333, 0.632287, 0.632287
0.331433, 0.632224, 0.632224
0.331533, 0.632160, 0.632160
0.331633, 0.632096, 0.632096
0.331733, 0.632032, 0.632032
0.331833, 0.631969, 0.631969
0.331933, 0.631905, 0.631905
0.332033, 0.631841, 0.631841
0.332133, 0.631777, 0.631777
0.332233, 0.631713, 0.631713
0.332333, 0.631649, 0.631649
0.332433, 0.631585, 0.631585
0.332533, 0.631521, 0.631521
0.332633, 0.631457, 0.631457
0.332733, 0.631393, 0.631393
0.332833, 0.631329, 0.631329
0.332933, 0.631265, 0.631265
0.333033, 0.631201, 0.631201
0.333133, 0.631136, 0.631136
0.333233, 0.631072, 0.631072
0.333333, 0.631008, 0.631008
0.333433, 0.630943, 0.630943
0.333533, 0.630879, 0.630879
0.333633, 0.630815, 0.630815
0.333733, 0.630750, 0.630750
0.333833, 0.630686, 0.630686
0.333933, 0.630621, 0.630621
0.334033, 0.630557, 0.630557
0.334133, 0.630492, 0.630492
0.334233, 0.630427, 0.630427
0.334333, 0.630363, 0.630363
0.334433, 0.630298, 0.630298
0.334533, 0.630233, 0.630233
0.334633, 0.630168, 0.630168
0.334733, 0.630104, 0.630104
0.334833, 0.630039, 0.630039
0.334933, 0.629974, 0.629974
0.335034, 0.629909, 0.629909
0.335134, 0.629844, 0.629844
0.335234, 0.629779, 0.629779
0.335334, 0.629714, 0.629714
0.335434, 0.629649, 0.629649
0.335534, 0.629584, 0.629584
0.335634, 0.629519, 0.629519
0.335734, 0.629454, 0.629454
0.335834, 0.629388, 0.629388
0.335934, 0.629323, 0.629323
0.336034, 0.629258, 0.629258
0.336134, 0.629193, 0.629193
0.336234, 0.629127, 0.629127
0.336334, 0.629062, 0.629062
0.336434, 0.628997, 0.628997
0.336534, 0.628931, 0.628931
0.336634, 0.628866, 0.628866
0.336734, 0.628800, 0.628800
0.336834, 0.628735, 0.628735
0.336934, 0.628669, 0.628669
0.337034, 0.628603, 0.628603
0.337134, 0.628538, 0.628538
0.337234, 0.628472, 0.628472
0.337334, 0.628406, 0.628406
0.337434, 0.628341, 0.628341
0.337534, 0.628275, 0.628275
0.337634, 0.628209, 0.628209
0.337734, 0.628143, 0.628143
0.337834, 0.628077, 0.628077
0.337934, 0.628011, 0.628011
0.338034, 0.627946, 0.627946
0.338134, 0.627880, 0.627880
0.338234, 0.627814, 0.627814
0.338334, 0.627747, 0.627747
0.338434, 0.627681, 0.627681
0.338534, 0.627615, 0.627615
0.338634, 0.627549, 0.627549
0.338734, 0.627483, 0.627483
0.338834, 0.627417, 0.627417
0.338934, 0.627350, 0.627350
0.339034, 0.627284, 0.627284
0.339134, 0.627218, 0.627218
0.339234, 0.627152, 0.627152
0.339334, 0.627085, 0.627085
0.339434, 0.627019, 0.627019
0.339534, 0.626952, 0.626952
0.339634, 0.626886, 0.626886
0.339734, 0.626819, 0.626819
0.339834, 0.626753, 0.626753
0.339934, 0.626686, 0.626686
0.340034, 0.626619, 0.626619
0.340134, 0.626553, 0.626553
0.340234, 0.626486, 0.626486
0.340334, 0.626419, 0.626419
0.340434, 0.626353, 0.626353
0.340534, 0.626286, 0.626286
0.340634, 0.626219, 0.626219
0.340734, 0.626152, 0.626152
0.340834, 0.626085, 0.626085
0.340934, 0.626018, 0.626018
0.341034, 0.625951, 0.625951
0.341134, 0.625884, 0.625884
0.341234, 0.625817, 0.625817
0.341334, 0.625750, 0.625750
0.341434, 0.625683, 0.625683
0.341534, 0.625616, 0.625616
0.341634, 0.625549, 0.625549
0.341734, 0.625482, 0.625482
0.341834, 0.625415, 0.625415
0.341934, 0.625347, 0.625347
0.342034, 0.625280, 0.625280
0.342134, 0.625213, 0.625213
0.342234, 0.625145, 0.625145
0.342334, 0.625078, 0.625078
0.342434, 0.625011, 0.625011
0.342534, 0.624943, 0.624943
0.342634, 0.624876, 0.624876
0.342734, 0.624808, 0.624808
0.342834, 0.624741, 0.624741
0.342934, 0.624673, 0.624673
0.343034, 0.624605, 0.624605
0.343134, 0.624538, 0.624538
0.343234, 0.624470, 0.624470
0.343334, 0.624402, 0.624402
0.343434, 0.624335, 0.624335
0.343534, 0.624267, 0.624267
0.343634, 0.624199, 0.624199
0.343734, 0.624131, 0.624131
0.343834, 0.624063, 0.624063
0.343934, 0.623995, 0.623995
0.344034, 0.623928, 0.623928
0.344134, 0.623860, 0.623860
0.344234, 0.623792, 0.623792
0.344334, 0.623724, 0.623724
0.344434, 0.623655, 0.623655
0.344534, 0.623587, 0.623587
0.344634, 0.623519, 0.623519
0.344734, 0.623451, 0.623451
0.344834, 0.623383, 0.623383
0.344934, 0.623315, 0.623315
0.345035, 0.623246, 0.623246
0.345135, 0.623178, 0.623178
0.345235, 0.623110, 0.623110
0.345335, 0.623041, 0.623041
0.345435, 0.622973, 0.622973
0.345535, 0.622905, 0.622905
0.345635, 0.622836, 0.622836
0.345735, 0.622768, 0.622768
0.345835, 0.622699, 0.622699
0.345935, 0.622631, 0.622631
0.346035, 0.622562, 0.622562
0.346135, 0.622494, 0.622494
0.346235, 0.622425, 0.622425
0.346335, 0.622356, 0.622356
0.346435, 0.622288, 0.622288
0.346535, 0.622219, 0.622219
0.346635, 0.622150, 0.622150
0.346735, 0.622081, 0.622081
0.346835, 0.622012, 0.622012
0.346935, 0.621944, 0.621944
0.347035, 0.621875, 0.621875
0.347135, 0.621806, 0.621806
0.347235, 0.621737, 0.621737
0.347335, 0.621668, 0.621668
0.347435, 0.621599, 0.621599
0.347535, 0.621530, 0.621530
0.347635, 0.621461, 0.621461
0.347735, 0.621392, 0.621392
0.347835, 0.621323, 0.621323
0.347935, 0.621253, 0.621253
0.348035, 0.621184, 0.621184
0.348135, 0.621115, 0.621115
0.348235, 0.621046, 0.621046
0.348335, 0.620976, 0.620976
0.348435, 0.620907, 0.620907
0.348535, 0.620838, 0.620838
0.348635, 0.620768, 0.620768
0.348735, 0.620699, 0.620699
0.348835, 0.620630, 0.620630
0.348935, 0.620560, 0.620560
0.349035, 0.620491, 0.620491
0.349135, 0.620421, 0.620421
0.349235, 0.620352, 0.620352
0.349335, 0.620282, 0.620282
0.349435, 0.620212, 0.620212
0.349535, 0.620143, 0.620143
0.349635, 0.620073, 0.620073
0.349735, 0.620003, 0.620003
0.349835, 0.619934, 0.619934
0.349935, 0.619864, 0.619864
0.350035, 0.619794, 0.619794
0.350135, 0.619724, 0.619724
0.350235, 0.619654, 0.619654
0.350335, 0.619584, 0.619584
0.350435, 0.619515, 0.619515
0.350535, 0.619445, 0.619445
0.350635, 0.619375, 0.619375
0.350735, 0.619305, 0.619305
0.350835, 0.619235, 0.619235
0.350935, 0.619164, 0.619164
0.351035, 0.619094, 0.619094
0.351135, 0.619024, 0.619024
0.351235, 0.618954, 0.618954
0.351335, 0.618884, 0.618884
0.351435, 0.618814, 0.618814
0.351535, 0.618743, 0.618743
0.351635, 0.618673, 0.618673
0.351735, 0.618603, 0.618603
0.351835, 0.618532, 0.618532
0.351935, 0.618462, 0.618462
0.352035, 0.618392, 0.618392
0.352135, 0.618321, 0.618321
0.352235, 0.618251, 0.618251
0.352335, 0.618180, 0.618180
0.352435, 0.618110, 0.618110
0.352535, 0.618039, 0.618039
0.352635, 0.617969, 0.617969
0.352735, 0.617898, 0.617898
0.352835, 0.617827, 0.617827
0.352935, 0.617757, 0.617757
0.353035, 0.617686, 0.617686
0.353135, 0.617615, 0.617615
0.353235, 0.617545, 0.617545
0.353335, 0.617474, 0.617474
0.353435, 0.617403, 0.617403
0.353535, 0.617332, 0.617332
0.353635, 0.617261, 0.617261
0.353735, 0.617190, 0.617190
0.353835, 0.617120, 0.617120
0.353935, 0.617049, 0.617049
0.354035, 0.616978, 0.616978
0.354135, 0.616907, 0.616907
0.354235, 0.616836, 0.616836
